start,length,user_id
9483438,94,11
9483489,5968,87
9483569,238,11
9483635,255,11
9483706,5708,87
9483933,5366,87
9484063,5353,87
9484082,303,263
9484364,68,392
9484683,135,252
9484980,152,11
9484983,12665,252
9485533,10106,309
9485587,3797,53
9485785,58,80
9486106,189,11
9486147,134,378
9486305,1476,342
9486352,590,299
9486353,60,80
9486358,144,378
9486603,169,378
9486631,11229,65
9487552,330,252
9487660,110,11
9487774,68,378
9487918,14624,282
9487921,14472,282
9487995,65,378
9488077,56,392
9488115,32652,97
9488272,68,392
9488685,72,392
9488954,83,378
9489087,90,53
9489439,77,378
9489493,307,263
9489510,151,80
9489514,50,392
9489638,5067,252
9489648,54194,53
9489871,90,378
9490328,56,378
9490458,18651,97
9490470,57,378
9490548,67,378
9490655,54,378
9490742,66,378
9490763,86,210
9490835,83,378
9490892,39,210
9490900,81,378
9490910,32651,97
9490949,87,210
9490961,51,392
9491035,72,378
9491039,83,378
9491061,101,378
9491230,70,378
9491522,83,378
9491627,107,378
9491693,134,392
9491708,6454,133
9491781,315,263
9491783,146,378
9491901,79,398
9491981,63,392
9491986,926,210
9492039,163,378
9492044,8921,32
9492051,1706,145
9492251,8587,145
9492343,48920,52
9492369,53,392
9492386,197,378
9492438,52345,52
9492538,3636,398
9492664,3677,263
9492869,53078,108
9492881,53044,108
9492991,68,378
9493296,171,11
9493306,63,378
9493593,60,392
9493618,192,11
9493797,8134,145
9493876,62,11
9494090,51,392
9494112,277,11
9494634,54,392
9494828,53,392
9494944,581,299
9495194,866,252
9495204,80,392
9495336,7366,223
9495517,598,252
9496092,78,108
9496118,111,395
9496202,58,108
9496299,3634,398
9496498,7576,144
9496538,33633,144
9496718,108,395
9496806,29074,282
9496882,195,11
9497162,1482,252
9497299,74,378
9497469,150,11
9497504,124,396
9497583,62,396
9497648,82,396
9497653,501,252
9497686,78,396
9497713,104,395
9497722,98,396
9497724,42,369
9497830,22437,14
9497836,20429,14
9497838,147,11
9497844,22430,14
9497854,21411,14
9498063,121,395
9498139,161,11
9498332,46,369
9498350,105,395
9498396,153,11
9498444,338,80
9498447,642,223
9498504,262,325
9498554,274,299
9498570,26401,278
9498610,171,11
9498642,59482,278
9498660,334,80
9498911,5790,145
9498999,14435,145
9499049,104,395
9499290,8556,145
9499381,138,80
9499501,106,395
9499562,3459,309
9499586,5047,145
9499653,13117,145
9499663,54,80
9499694,44,395
9499771,7182,145
9499779,134,11
9499841,635,395
9499971,177,398
9500092,219,11
9500385,21897,398
9500604,21359,14
9500616,20695,14
9500625,21415,14
9500631,21447,14
9500655,6373,263
9500668,637,395
9500915,1064,234
9501203,50248,243
9501567,30591,252
9501973,134,402
9503400,18099,17
9503780,40243,17
9504158,142,396
9504159,61,396
9504161,73,396
9504163,91,396
9504371,85,396
9504412,35906,17
9504505,44626,176
9504592,21421,17
9504848,56,179
9506043,85,377
9506048,64,377
9506052,66,377
9506055,73,377
9506222,3644,88
9507758,17456,207
9508051,12046,145
9508071,52,106
9508249,16923,145
9508369,22388,145
9511166,51,377
9511175,56,377
9511198,11966,171
9511676,63,377
9511759,1641,249
9512149,36287,144
9512314,908,11
9512408,53,369
9512556,1182,332
9512730,617,343
9513009,35981,332
9513022,32443,170
9513049,8684,170
9513262,273,184
9515459,3643,299
9515948,219,11
9516382,5972,145
9518612,57118,171
9519497,155,377
9519948,62,377
9520455,2412,238
9520767,76,377
9521106,6163,238
9521170,453,343
9521518,43,377
9521631,3581,238
9521879,162,377
9521900,71,377
9522534,389,343
9523166,66,377
9523582,51,377
9524870,84,37
9525291,403,11
9525341,209,11
9525376,30410,271
9525693,30758,271
9525774,31535,271
9525835,69,271
9526604,11887,170
9526779,15926,81
9527779,16251,137
9530368,635,395
9530911,2960,342
9531569,344,395
9532371,336,395
9533623,42,25
9534147,42,25
9534947,45,25
9536764,155,25
9540523,2775,179
9540749,63858,38
9546376,952,71
9546667,1135,71
9548694,148,71
9559595,45524,23
9560256,10401,319
9560559,30088,278
9561028,516,37
9561481,4198,35
9563137,81,398
9563306,14432,398
9563921,55454,260
9564265,4471,243
9564825,189,231
9564958,132,402
9565104,187,231
9565182,22976,279
9565628,329,402
9565672,49980,24
9566081,98,37
9566261,39110,53
9566306,64994,53
9566823,64848,108
9566829,64846,108
9566990,56,108
9566996,57,108
9567155,4235,35
9567230,5896,263
9567328,30447,271
9567364,1631,398
9568234,31512,271
9568316,30767,271
9568400,31301,271
9568749,31068,170
9569311,128,4
9569626,5035,170
9570319,181,231
9570645,6586,133
9570840,1823,222
9570870,6654,145
9570929,5392,222
9570934,3639,88
9571079,18670,145
9571829,3734,187
9571942,3751,187
9572120,16965,17
9572226,20289,14
9572241,20343,14
9572246,20322,14
9572253,20367,14
9572470,3643,299
9572819,121,260
9572826,7092,145
9572888,281,11
9573112,171,20
9573239,64836,145
9573537,42,403
9573565,145,260
9573571,32590,144
9573595,60,231
9573803,36454,144
9573941,187,403
9574065,244,395
9574290,185,231
9574293,187,260
9574721,343,395
9574957,43980,52
9575028,55704,52
9575292,336,395
9576465,191,20
9576489,44079,176
9576649,497,20
9577015,774,20
9577066,358,398
9577214,955,20
9577579,6371,263
9577581,47477,41
9577613,46799,41
9577672,104,37
9577678,709,232
9577749,968,299
9578003,43091,264
9578535,950,20
9578544,942,20
9579047,694,232
9579061,616,232
9579239,15547,157
9579458,58,403
9579676,65,403
9580144,55958,108
9580151,40449,108
9580154,195,403
9580845,281,403
9581127,38530,6
9581663,338,187
9581794,355,187
9582161,3607,88
9582440,50,395
9582504,47,395
9582510,128,350
9582600,43,395
9582613,39586,17
9582672,42,395
9582740,43,395
9582799,43,395
9582844,21640,350
9582984,132,223
9583016,4488,17
9583036,6822,133
9583054,47,395
9583092,6865,243
9583114,46,395
9583201,44,395
9583278,527,223
9583313,43,395
9583373,43332,17
9583398,210,403
9583471,46,395
9583768,198,403
9583776,1251,223
9583784,47,395
9584003,52,395
9584101,18037,238
9584101,49,395
9584212,246,260
9584273,50,395
9584291,942,20
9584409,48,395
9584505,204,403
9584520,44,395
9584658,46,395
9584750,47,395
9584772,205,403
9584833,43,395
9584886,44,395
9584943,170,11
9584997,43657,17
9585029,134,402
9585064,44,395
9585120,47,395
9585263,44,395
9585779,160,11
9585810,191,77
9586404,45,395
9586446,249,260
9586557,55,395
9586925,48,395
9587053,335,395
9587338,186,77
9587467,23069,238
9587519,159,11
9587716,637,395
9588211,64837,238
9588767,209,58
9588791,3636,395
9589691,24578,35
9589706,4166,35
9589771,572,260
9589863,182,77
9590092,142,73
9590219,941,403
9590237,48,238
9590471,970,73
9590486,937,260
9590751,76,207
9591371,5923,145
9591486,15541,145
9591552,943,20
9591625,17257,145
9591822,20075,145
9592116,25363,252
9592541,109,54
9592680,720,260
9593182,1011,299
9593325,140,403
9593351,4986,48
9593447,4965,48
9593473,3637,395
9594123,6357,309
9594818,240,11
9595471,8171,263
9597699,24309,53
9598023,87,53
9598384,64840,106
9600326,8945,32
9601249,43,155
9601496,48,155
9602194,785,155
9603517,3651,187
9603563,3649,187
9604882,142,142
9605366,42067,279
9605367,39750,279
9605369,39195,279
9605370,39685,279
9605371,41184,279
9605373,40265,279
9605374,43235,279
9605375,36905,279
9605376,36861,279
9605812,147,142
9605886,49937,126
9605888,48574,126
9605889,54419,126
9605896,48495,126
9605901,61277,126
9607423,20991,319
9608108,17718,319
9608523,3297,48
9610717,2026,6
9611117,475,403
9611493,4851,6
9611974,100,70
9612188,143,11
9613374,156,342
9614080,84,377
9616255,235,11
9617501,981,37
9624761,10834,249
9624770,10866,249
9626695,4158,166
9638801,7744,36
9638887,43611,23
9646620,97,54
9647611,4252,35
9647787,45675,41
9648003,46714,41
9648083,24753,35
9648241,138,77
9648566,2962,6
9648741,93,398
9648923,115,77
9650257,36416,144
9650373,32484,144
9651321,736,260
9651784,237,260
9651818,64851,70
9651879,121,280
9652051,25088,35
9652058,401,398
9652099,110,37
9652144,191,260
9652151,91,403
9652189,11619,260
9652444,162,260
9652454,4999,243
9652605,6977,243
9652650,1494,9
9652685,92,54
9652807,7724,19
9653065,233,260
9653557,50072,24
9653613,164,260
9653813,398,398
9654266,211,260
9654501,42,398
9654817,91,260
9654893,669,9
9655147,127,260
9655183,44,398
9655419,391,398
9655431,199,260
9655791,145,260
9656079,1401,9
9656164,44,398
9656170,173,260
9656859,91,398
9657613,42,260
9657743,49,260
9657770,621,9
9657957,51,260
9658388,58,260
9658823,157,260
9659142,2700,187
9659275,2674,187
9660480,123,398
9660914,121,398
9660930,149,260
9661107,43235,145
9661235,142,398
9661326,64837,145
9661930,512,223
9662494,122,398
9662742,182,328
9663144,6664,170
9663268,644,398
9663740,6416,145
9663909,7160,145
9664427,18301,145
9664635,3073,398
9664731,523,223
9665788,8172,263
9666025,11803,260
9666074,48828,52
9666075,942,260
9666133,2482,6
9666186,51686,52
9666662,922,48
9667124,11642,78
9667385,173,404
9667620,380,299
9667783,128,210
9668577,1419,48
9668957,16673,328
9669058,14436,249
9669074,14437,249
9669174,950,48
9669392,2437,238
9670102,7014,238
9670581,6418,133
9670893,32032,238
9671036,7624,157
9671285,65,80
9672067,64,238
9672129,941,260
9672240,88,54
9672401,90,54
9673179,24534,35
9673452,648,260
9673888,64,80
9673949,4517,166
9674444,21773,260
9674486,355,145
9674734,51,271
9674841,25214,74
9674874,6336,145
9674945,5940,145
9674955,57,80
9674989,14838,398
9675102,37105,332
9675109,36621,332
9675111,2826,332
9675115,36463,332
9675629,6848,170
9675649,60922,108
9675667,59879,108
9675831,56334,170
9675872,2065,6
9676129,811,155
9676303,88,54
9676977,64669,108
9676991,40433,108
9677361,313,299
9677889,2651,187
9677898,2660,187
9678257,25292,35
9678313,2092,6
9678748,7245,48
9678816,57,378
9678839,61561,22
9678847,60840,22
9678948,109,378
9679095,73,378
9679160,136,349
9679170,136,349
9679178,133,349
9679190,137,349
9679198,135,349
9679215,68,378
9679220,136,349
9679382,53,392
9679391,135,378
9679420,114,378
9679466,1474,299
9679564,135,280
9679682,66,378
9679717,72,378
9679738,84,378
9679759,67,378
9679829,54,392
9679940,132,378
9679960,157,378
9679988,200,378
9680205,56,392
9680262,102,378
9681055,135,280
9681141,174,378
9681408,183,404
9681718,57,207
9681766,5650,145
9682172,697,280
9682546,44518,176
9683741,11108,58
9683830,148,354
9684097,73,354
9684511,133,207
9685014,32446,207
9685607,9970,145
9685731,89,354
9686130,75,354
9686748,112,354
9686990,8906,32
9687128,12638,157
9687137,1554,37
9687435,19207,6
9688111,1808,249
9688292,9894,170
9689385,19276,38
9691331,1816,249
9692876,1409,48
9693081,955,48
9693083,91,403
9693217,926,48
9693253,2530,38
9693300,47999,145
9693477,17504,249
9693567,21160,249
9694153,2752,187
9694266,91,403
9694305,1561,37
9695070,14064,145
9695279,25646,145
9695404,85,403
9695832,7300,48
9696296,86,403
9696454,70,403
9696854,84,11
9696857,13216,403
9697346,32597,144
9697521,36588,144
9697528,1694,37
9697830,232,11
9698139,6474,279
9698211,172,396
9698286,6132,279
9698428,5787,279
9698573,5079,263
9699161,9706,238
9699421,36793,279
9699422,36130,279
9699423,36017,279
9699424,35717,279
9699494,932,48
9699579,954,48
9699646,1410,48
9699668,6542,37
9699780,146,11
9700141,1624,48
9700552,8337,48
9700562,43172,142
9700643,291,142
9700714,150,404
9700756,34206,142
9700971,162,404
9701015,141,81
9701068,44333,142
9701076,269,142
9701233,34204,142
9701416,162,404
9702183,134,404
9702215,15333,328
9702331,56,78
9702450,128,80
9702999,52,80
9703333,54,80
9703559,125,80
9703751,119,80
9703939,48,80
9704051,120,80
9704169,122,80
9705838,22540,38
9707389,6579,133
9710145,9182,71
9715055,751,166
9715597,1827,249
9715852,788,166
9717162,39001,36
9717621,21906,249
9717685,17249,249
9718135,37774,36
9719029,948,166
9730560,45671,41
9730759,47259,41
9732221,24389,35
9732364,24682,35
9733831,17152,252
9734794,14565,398
9735927,42487,260
9737085,10907,328
9737348,31325,170
9737546,5771,8
9738342,100,403
9738474,707,260
9738685,94,236
9739280,1063,157
9739326,2837,157
9739381,47,238
9739713,5895,24
9740283,8834,70
9740393,723,232
9740521,617,232
9740854,34711,238
9741014,6935,243
9741099,2358,238
9741576,31196,271
9742163,52,403
9742859,6537,37
9743204,5293,170
9744038,6464,133
9744947,69,349
9744954,74,349
9744963,77,349
9744969,79,349
9744976,71,349
9744986,78,349
9744992,70,349
9744998,73,349
9745006,89,349
9745016,104,349
9745595,21642,350
9745694,121,80
9746232,4543,48
9746258,946,11
9747090,175,404
9747966,84,11
9748368,23798,144
9748372,41253,144
9748375,41235,144
9748419,17594,319
9748651,11609,52
9748915,3643,11
9748994,9065,32
9749685,146,354
9749869,15263,144
9749873,17828,144
9749878,20450,144
9750187,1251,328
9750230,7396,48
9750349,56,405
9750892,852,223
9750965,6840,48
9750983,202,354
9751279,4389,48
9751469,5297,48
9751976,67,378
9752529,445,223
9752892,106,154
9752896,58,328
9753698,602,223
9755994,154,404
9756497,58,405
9756512,285,354
9756582,140,403
9756722,55,405
9756733,14448,137
9756858,84,403
9756869,248,354
9756877,106,354
9756884,123,354
9756891,189,354
9756911,107,354
9756917,122,354
9756924,168,354
9756946,179,404
9757086,171,154
9757200,109,154
9757444,89,403
9757684,61,403
9757757,14721,398
9758238,4392,48
9758260,24409,35
9758332,2014,187
9758374,135,354
9758395,1614,223
9758502,24474,35
9758514,2036,187
9759070,70,392
9760082,577,354
9760159,58,378
9760698,70,354
9760758,7359,6
9760786,263,354
9761477,295,354
9761487,196,354
9761493,141,354
9761498,86,354
9761506,104,354
9761525,169,354
9761705,1017,223
9762480,14175,6
9762614,4102,145
9762651,32638,97
9762736,334,354
9763234,350,354
9763238,253,354
9763242,171,354
9763248,96,354
9763262,108,354
9763270,147,354
9763579,237,354
9763731,1978,234
9763860,682,260
9764190,108,14
9764358,108,73
9764451,385,73
9764474,19690,14
9764481,19498,14
9764487,19961,14
9764493,19819,14
9764537,182,404
9766398,58,11
9766518,49,88
9766714,98,354
9766720,104,354
9766726,5560,145
9766726,140,354
9766799,61,11
9766811,237,354
9767036,55,88
9769273,76,392
9769591,55,392
9769744,134,392
9769757,137,392
9769797,137,392
9769814,134,392
9769828,133,392
9769848,134,392
9769873,940,20
9769874,134,392
9771113,18053,280
9771118,4032,73
9771239,6350,145
9771345,779,11
9771354,769,11
9772595,4179,145
9773562,138,392
9773576,133,392
9774044,86,354
9774148,169,392
9774194,140,392
9774235,136,392
9774292,136,392
9774466,132,392
9774529,135,392
9774610,140,392
9774624,143,392
9774637,136,392
9774648,134,392
9774706,139,392
9774784,136,392
9774962,135,392
9775040,24363,170
9775140,123,345
9775141,73,345
9775142,73,345
9775143,59,345
9775144,62,345
9775145,64,345
9775146,70,345
9775147,78,345
9775148,85,345
9775149,95,345
9775375,58,392
9775448,448,10
9775459,77,392
9775512,71,392
9775513,285,282
9775554,83,392
9775602,111,392
9775636,135,392
9775667,140,392
9776176,76,392
9776247,67,392
9776310,95,396
9776327,54,392
9776354,54,392
9776375,61,392
9776402,64,392
9776450,76,392
9776474,83,392
9776501,98,392
9776525,116,392
9776557,157,392
9776798,260,184
9776932,121,345
9776933,58,345
9776934,76,345
9776935,82,345
9776936,64,345
9776937,78,345
9776938,69,345
9776939,87,345
9776939,87,345
9776940,112,345
9777068,118,145
9777245,5725,145
9777933,22282,279
9777934,17438,279
9778219,96,396
9778220,60,396
9778221,75,396
9778222,61,396
9778222,100,396
9778223,61,396
9778224,85,396
9778225,88,396
9778226,94,396
9778227,101,396
9778337,128,345
9778338,85,345
9778339,81,345
9778340,78,345
9778341,81,345
9778342,82,345
9778343,87,345
9778344,93,345
9778345,86,345
9778346,99,345
9778669,29329,207
9778920,162,207
9778994,76,396
9779224,45592,23
9779276,685,73
9779484,85,396
9779487,64,396
9779488,70,396
9779490,69,396
9779491,74,396
9779493,63,396
9779494,80,396
9779495,69,396
9779496,70,396
9779497,71,396
9779606,4549,73
9780048,2121,73
9780130,93,396
9780131,79,396
9780132,77,396
9780133,75,396
9780134,79,396
9780135,82,396
9780136,87,396
9780137,66,396
9780138,75,396
9780138,69,396
9780403,5700,48
9780548,5309,48
9780968,81,396
9780968,97,396
9780969,72,396
9780970,82,396
9780971,63,396
9780972,63,396
9780973,71,396
9780974,64,396
9780975,57,396
9781016,4754,52
9781050,136,345
9781051,136,345
9781052,253,345
9781053,475,345
9781054,137,345
9781055,135,345
9781056,135,345
9781057,140,345
9781058,136,345
9781059,135,345
9781061,152,23
9781139,83,379
9781140,63,379
9781141,82,379
9781142,79,379
9781143,61,379
9781144,77,379
9781145,81,379
9781146,72,379
9781147,85,379
9781147,75,379
9781259,6484,170
9781585,4970,48
9781755,14141,81
9782101,94,379
9782102,72,379
9782103,58,379
9782104,59,379
9782105,62,379
9782106,64,379
9782107,64,379
9782108,76,379
9782109,69,379
9782110,77,379
9782253,6040,238
9782307,7105,81
9782462,29038,319
9782560,8360,48
9782667,45,282
9782874,145,23
9783096,3035,81
9783147,3179,238
9783834,123,404
9784247,116,404
9784387,128,404
9784435,122,404
9784683,143,23
9784713,138,404
9784964,367,404
9785041,127,404
9785096,156,404
9785251,125,404
9785420,157,404
9785483,135,404
9785546,359,404
9785606,150,404
9785688,135,404
9785872,158,404
9786022,149,404
9786309,82,404
9786548,131,404
9786690,115,404
9786774,642,404
9787144,5501,145
9787281,6124,145
9787563,220,404
9788170,154,404
9788225,3922,271
9788463,2797,271
9788558,154,404
9788624,1381,271
9788757,31846,271
9788977,155,404
9789020,31654,271
9789119,63,271
9789551,44966,17
9789668,109,404
9789706,160,404
9789771,41600,17
9790330,137,404
9790364,158,404
9790601,334,404
9791192,362,404
9792232,142,23
9794851,306,37
9800061,46843,176
9811487,38828,36
9816706,46938,41
9817648,42826,36
9820118,4319,244
9820124,2537,244
9820155,8415,244
9820197,32679,244
9821643,639,142
9821919,14440,137
9823309,335,88
9824136,233,403
9824315,42220,260
9826033,3638,143
9827172,854,11
9827323,971,11
9827715,63479,22
9827723,61131,22
9828105,31067,271
9828120,30878,271
9828136,30677,271
9828147,30794,271
9828368,10841,350
9828592,29152,170
9828728,9364,170
9828959,73,260
9829311,39373,142
9829550,78,88
9829591,139,345
9829592,139,345
9829593,245,345
9829683,142,345
9829684,138,345
9829685,240,345
9829685,467,345
9829686,152,345
9829687,135,345
9829688,138,345
9829689,144,345
9829690,139,345
9829691,138,345
9829702,10839,350
9830024,6421,133
9830123,51,88
9830330,54758,90
9831264,46784,24
9832770,220,403
9832841,110,404
9832983,46950,54
9833075,16695,249
9833300,21570,249
9833325,12793,252
9835578,50,354
9836204,4188,32
9837826,14444,29
9838133,140,403
9838529,2452,88
9839311,43939,144
9839314,63847,144
9839368,153,396
9839369,149,396
9839370,159,396
9839371,78,396
9839372,80,396
9839547,59,354
9839788,47604,52
9839795,48671,52
9839882,35118,144
9839886,64837,144
9839890,64835,144
9839936,264,257
9840113,43,171
9840541,85,376
9840552,62,376
9840588,59,376
9840599,57,376
9840609,61,376
9840683,139,2
9840726,80,376
9840734,80,376
9840740,81,376
9840749,84,376
9840756,83,376
9840888,144,396
9840889,143,396
9840890,147,396
9840891,172,396
9840892,150,396
9841103,7240,350
9841653,700,232
9842331,629,260
9842634,52,354
9843189,28715,234
9843243,57,12
9843564,53,354
9843865,19201,14
9843874,19242,14
9843883,19506,14
9843889,19724,14
9844012,221,354
9844606,187,343
9846174,31518,170
9846226,74,349
9846459,974,11
9846504,879,11
9846659,787,11
9847498,635,260
9847826,17303,65
9848453,140,345
9848457,151,345
9848458,74,345
9848459,62,345
9848460,152,345
9848461,145,345
9848462,137,345
9848463,138,345
9848464,137,345
9848465,144,345
9848905,11652,299
9849287,30604,207
9849529,4917,238
9849955,233,372
9850185,61,349
9851324,58,349
9851337,66,349
9851347,61,349
9851355,60,349
9851362,60,349
9851371,64,349
9851378,72,349
9851387,78,349
9851396,87,349
9851410,103,349
9852439,24855,279
9852490,155,252
9852495,19461,279
9853760,4449,48
9854600,2194,88
9854798,146,80
9855949,47,89
9855950,43,89
9855951,1590,89
9855952,1881,89
9855954,2768,89
9856896,1120,89
9856898,3272,89
9856899,5889,89
9856900,10782,89
9856901,16610,89
9857315,2942,332
9857606,5999,89
9858073,376,328
9858158,523,89
9858171,324,89
9858841,22624,12
9859632,231,184
9859951,6835,170
9860734,42,406
9860814,45,406
9860862,239,184
9861602,64837,42
9861622,31680,42
9862930,25460,249
9863843,169,354
9863847,185,354
9863860,121,354
9863867,98,354
9863871,77,354
9863875,111,354
9864832,247,80
9865222,7887,89
9865572,118,343
9868971,301,403
9869858,315,403
9870219,72,403
9872071,237,170
9872357,61,170
9872499,50,170
9872595,51,170
9872734,55,170
9872915,59,170
9873428,53,170
9873675,56285,170
9876048,9917,142
9877114,153,154
9877142,126,154
9877258,45559,17
9877355,41732,17
9877523,4550,73
9879858,40534,17
9879986,22708,17
9883778,229,154
9888972,864,11
9889004,798,11
9889125,861,11
9889291,3645,11
9889447,26512,71
9889581,26466,71
9894265,38901,36
9895079,64836,36
9910548,7556,23
9910877,35,41
9911110,43239,260
9911250,45703,41
9911407,25729,249
9913206,60203,12
9914067,40,394
9914445,55385,260
9914581,42,394
9914614,64845,12
9915101,40,394
9915303,41,394
9915654,9816,142
9915718,41,394
9915942,41,394
9916701,40,394
9916703,37394,144
9916708,56056,144
9916933,40,394
9917426,42,394
9917564,9737,170
9917718,40,394
9918038,21106,249
9918104,55448,144
9918320,34044,144
9918489,57395,144
9918752,808,343
9918767,785,343
9918836,6783,87
9918934,948,343
9918961,948,343
9920032,198,80
9920182,126,80
9920672,209,403
9922676,4161,223
9924762,641,404
9925089,33985,252
9925500,21634,319
9926133,4548,73
9929251,41309,90
9930644,55866,170
9931094,140,11
9931377,70,110
9931634,157,354
9931723,938,354
9932701,1042,319
9932988,11529,271
9933059,15403,271
9933087,46843,176
9933089,372,223
9933125,15705,271
9933166,45583,52
9933249,48710,52
9934211,19407,89
9935243,168,354
9935246,116,354
9935251,87,354
9935261,78,354
9935265,89,354
9935270,98,354
9935275,160,354
9935819,15793,271
9936310,15196,35
9936335,15107,35
9937944,3231,90
9940061,7278,32
9941330,50397,24
9944814,49577,54
9945633,51591,23
9947461,151,23
9948123,66,5
9948849,184,90
9948951,723,90
9949005,250,90
9949140,356,90
9949175,141,90
9949271,147,23
9949340,12372,90
9949395,9041,90
9949540,4050,90
9949676,297,90
9949956,2897,90
9949987,296,90
9950006,14375,90
9950012,11855,90
9950568,185,154
9950661,5213,90
9950757,298,90
9950793,274,90
9950874,8409,90
9950903,8383,90
9950958,7877,90
9950986,7852,90
9951082,161,23
9953524,12227,80
9954118,4548,73
9954254,7242,396
9954255,7241,396
9954256,7243,396
9954257,7241,396
9954258,7241,396
9954682,1923,5
9955214,1083,90
9955217,16449,90
9955222,16308,90
9955228,11459,90
9956636,112,54
9956940,934,11
9956972,858,11
9957063,829,11
9957122,896,11
9957186,3659,11
9957214,96,11
9957239,951,11
9957438,331,11
9963001,122,154
9964620,950,343
9964630,951,343
9964640,803,343
9964649,948,343
9966568,108,154
9970185,145,154
9970222,201,154
9970243,318,154
9971328,213,154
9971398,152,154
9971998,159,154
9975573,64837,36
9980495,64835,36
9986471,155,154
9986480,147,154
9986486,178,154
9986493,213,154
9986499,218,154
9986506,159,154
9986514,323,154
9986810,116,154
9986816,118,154
9986823,133,154
9986829,159,154
9986836,158,154
9986842,1249,154
9986848,260,154
9987969,878,154
9988081,301,154
9994818,46197,41
9994959,44764,41
9997685,9958,137
9999472,42820,70
10000975,890,11
10001068,943,11
10001089,62748,12
10001263,791,11
10001326,853,11
10001445,887,11
10001520,80,11
10001745,1804,5
10001817,40781,243
10002242,43165,12
10003503,57803,319
10003779,640,142
10004245,46,73
10004395,2212,260
10006653,44810,260
10006796,42166,260
10007255,3548,5
10007449,5295,80
10008252,48,293
10009851,54,293
10010381,80,407
10010413,768,343
10010419,780,343
10010784,948,343
10010798,949,343
10010958,6930,87
10011339,49,293
10011552,2049,187
10011653,2042,187
10012988,108,407
10013423,138,407
10014397,36043,48
10014419,36041,48
10014488,135,407
10014643,348,404
10014662,364,404
10014681,381,404
10014694,372,404
10015213,150,23
10015666,72,408
10015867,1035,232
10016357,93,407
10016724,110,81
10016795,44675,52
10016860,50588,52
10017027,148,23
10017236,3775,341
10017594,55,405
10017838,4058,48
10018584,35593,53
10018608,25479,53
10018844,151,23
10020658,147,23
10021661,70,407
10021829,69,407
10021998,64,407
10022384,71,407
10024478,135,407
10024652,140,407
10025494,41029,12
10025661,49,407
10026145,7634,223
10026157,142,410
10026159,140,407
10026850,41458,24
10027098,44,407
10028419,115,154
10028584,54049,54
10028604,110,54
10029362,1916,73
10030001,40,407
10030365,343,404
10030368,362,404
10030372,399,404
10030375,402,404
10030902,160,154
10031197,506,145
10031492,33,12
10032816,5439,145
10032998,135,345
10033293,135,345
10033294,136,345
10033295,76,345
10033296,77,345
10033312,153,345
10033313,134,345
10033314,70,345
10033315,62,345
10033316,135,345
10033316,134,345
10033317,134,345
10033318,135,345
10033319,133,345
10033320,133,345
10033674,15810,90
10034531,136,345
10034532,136,345
10034533,72,345
10034533,75,345
10034534,134,345
10034535,134,345
10034536,134,345
10034537,140,345
10034538,135,345
10034539,134,345
10034892,30029,271
10034959,30848,271
10035037,30465,271
10035086,30431,271
10035144,30793,271
10035302,7001,5
10036885,40092,12
10038530,289,20
10038910,287,20
10038935,645,37
10039062,404,20
10039511,234,20
10039977,2789,37
10041689,81,376
10041727,1381,145
10041784,1152,145
10041851,78,376
10042152,72,376
10042487,78,376
10042536,98,376
10042612,118,376
10042728,149,124
10042887,7176,87
10043043,3667,37
10043278,91,376
10043302,837,343
10043333,5946,8
10043334,5553,145
10043568,77,376
10043647,6210,145
10043718,72,376
10043768,117,376
10043829,138,376
10044213,119,124
10044519,371,127
10044991,161,11
10045094,136,11
10045135,4690,38
10045205,116,11
10045256,595,343
10045356,116,11
10045375,63981,38
10045465,138,11
10045628,138,11
10045893,123,11
10046183,91,354
10046190,132,354
10046323,37114,144
10046334,50821,144
10046825,129,11
10046892,33936,144
10046901,50569,144
10046997,7264,37
10047032,118,11
10047090,124,11
10047152,129,11
10047213,113,354
10047255,112,11
10047361,137,11
10047485,107,11
10047758,129,11
10047852,121,11
10048009,117,11
10048157,120,11
10048271,128,11
10048437,85,376
10048518,92,376
10048566,93,376
10048588,119,11
10048614,89,376
10048672,245,11
10048675,102,376
10048872,379,404
10048896,71,376
10048897,477,404
10048915,463,404
10048933,376,404
10048993,70,376
10049054,76,376
10049091,88,376
10049143,46,11
10049151,113,376
10049171,155,404
10049238,135,11
10049479,31792,42
10049493,113,11
10049706,37601,42
10049986,162,154
10050294,123,404
10050346,124,154
10050374,87,376
10050375,86,376
10050376,86,376
10050377,89,376
10050378,83,376
10050379,80,376
10050380,98,376
10050381,93,376
10050382,111,376
10050384,108,376
10050396,82,376
10050397,71,376
10050398,72,376
10050399,70,376
10050400,74,376
10050401,91,376
10050402,83,376
10050403,106,376
10050404,100,376
10050405,116,376
10050501,353,404
10050512,404,404
10050775,149,154
10050899,149,404
10051068,115,11
10051138,83,11
10051193,117,154
10051257,170,404
10051277,125,154
10051311,389,404
10051317,138,404
10051323,388,404
10051327,389,404
10051357,111,11
10051432,155,404
10051436,131,11
10051502,168,154
10051572,237,154
10051616,120,11
10051657,196,404
10051796,121,11
10051876,132,11
10051878,158,404
10052030,132,11
10052067,120,11
10052190,189,11
10052267,124,11
10052324,73,11
10052355,125,11
10052377,645,404
10052497,640,404
10052574,123,11
10052760,129,11
10052823,76,11
10052877,113,11
10052922,120,11
10052936,163,154
10052941,117,154
10052952,120,154
10052958,105,154
10052964,105,154
10053044,119,154
10053208,145,11
10053217,117,154
10053224,95,154
